Validation results: 0.0197642636299, 0.021746275425
Iteration 21600: 0.684536, 0.780757
Iteration 21700: 0.797913, 0.625279
Iteration 21800: 0.608572, 0.42861
Iteration 21900: 0.922214, 0.659405
Iteration 22000: 0.770775, 0.842667
Validation results: 0.0212779641151, 0.0214541053772
Iteration 22100: 0.616177, 0.500661
Iteration 22200: 0.543385, 0.532756
Iteration 22300: 0.546116, 0.534557
Iteration 22400: 0.680497, 0.521556
Iteration 22500: 0.610846, 0.560941
Validation results: 0.023787817955, 0.0215771341324
Iteration 22600: 0.661401, 0.658072
Iteration 22700: 0.479044, 0.318394
Iteration 22800: 0.606983, 0.637269
Iteration 22900: 0.706101, 0.570069
Iteration 23000: 0.731312, 0.938665
Validation results: 0.0229777383804, 0.0212223863602
Iteration 23100: 0.558982, 0.534624
Iteration 23200: 0.471137, 0.705579
Iteration 23300: 0.654977, 0.480603
Iteration 23400: 0.772017, 0.830426
Iteration 23500: 0.477719, 0.50138
Validation results: 0.0234345841408, 0.0268180537224
Iteration 23600: 0.651719, 0.800334
Iteration 23700: 0.566231, 0.592696
Iteration 23800: 0.510665, 0.629198
Iteration 23900: 0.544456, 0.735956
Iteration 24000: 0.488863, 0.7073
Validation results: 0.0266018366814, 0.0250874304771
Iteration 24100: 0.550874, 0.45986
Iteration 24200: 0.487893, 0.459548
Iteration 24300: 0.49176, 0.518401
Iteration 24400: 0.580427, 0.680239
Iteration 24500: 0.606073, 0.649074
Validation results: 0.0235803318024, 0.0222233295441
Iteration 24600: 0.519321, 0.537862
Iteration 24700: 0.708262, 0.433479
Iteration 24800: 0.548408, 0.723123
Iteration 24900: 0.621295, 0.561782
Iteration 25000: 0.506411, 0.395922
Validation results: 0.0250060462952, 0.0228439044952
Iteration 25100: 0.761612, 0.511252
Iteration 25200: 0.619262, 0.703209
Iteration 25300: 0.509719, 0.645588
Iteration 25400: 0.374636, 0.500468
Iteration 25500: 0.444835, 0.476024
Validation results: 0.0224369883537, 0.0205720663071
Iteration 25600: 0.418232, 0.535042
Iteration 25700: 0.621476, 0.642781
Iteration 25800: 0.565443, 0.577619
Iteration 25900: 0.375516, 0.407406
Iteration 26000: 0.481787, 0.582966
Validation results: 0.0210275387764, 0.0213016676903
Iteration 26100: 0.670477, 0.653117
